category,answer_id,question_id,question_title,author_name,char_count,story_score,voteup_count,favorite_count,url,txt_file,json_file,sha256
02_古风穿越重生,2149938131,46404678,有哪些剧情反转的有趣故事？,菇 凉子,5235,1.0,14176,15391,https://www.zhihu.com/question/46404678/answer/2149938131,02_古风穿越重生/2149938131_46404678.txt,02_古风穿越重生/2149938131_46404678.json,8cd79373ec3239f579eae5c3a3b58a0eaa394b9f4487fbcb4ca5dab3aee07951
02_古风穿越重生,3097499839,379851760,有什么特别好看的重生文可以推荐？,青衫如故,5989,1.0,12741,13340,https://www.zhihu.com/question/379851760/answer/3097499839,02_古风穿越重生/3097499839_379851760.txt,02_古风穿越重生/3097499839_379851760.json,ceeff1aa92bd7c105c47c882cc181c56c019c292782ad5a3a8f2c500ad594b97
02_古风穿越重生,2675261066,391073310,如果你是娱乐圈文的女配你会怎么做？,海带结,6659,1.0,11641,10559,https://www.zhihu.com/question/391073310/answer/2675261066,02_古风穿越重生/2675261066_391073310.txt,02_古风穿越重生/2675261066_391073310.json,b3b6561d255b96498b958734994163cddb1a9b4f2a7adfdb7fce3efaac7010c9
02_古风穿越重生,3114910977,326607114,有超级沙雕又甜甜的言情小说推荐吗?,江祭酒,5744,1.0,11419,6507,https://www.zhihu.com/question/326607114/answer/3114910977,02_古风穿越重生/3114910977_326607114.txt,02_古风穿越重生/3114910977_326607114.json,55974a76a9abc9e7711934ab402d54956e258fa37ebda37e1eebde8942d12180
02_古风穿越重生,131735036,52597335,如何写一个反俗套的穿越故事？,无色方糖,9547,1.0,11303,12298,https://www.zhihu.com/question/52597335/answer/131735036,02_古风穿越重生/131735036_52597335.txt,02_古风穿越重生/131735036_52597335.json,7d878b7296dd9b11f107097f4683f5982cf087208878307a0790a014681d6132
02_古风穿越重生,2482996266,502656846,如何以“我爹造反了，我成了最为尊贵的嫡公主”为开头写一篇文？,圆滚滚aunt,5954,1.0,11095,19283,https://www.zhihu.com/question/502656846/answer/2482996266,02_古风穿越重生/2482996266_502656846.txt,02_古风穿越重生/2482996266_502656846.json,568570f08dfdecb35aa419965b5f169bea47c37e15326c2f827154ec5d857423
02_古风穿越重生,2833830388,342327227,有哪些好看的宅斗文值得推荐?,铁矿公主,5249,1.0,11029,7775,https://www.zhihu.com/question/342327227/answer/2833830388,02_古风穿越重生/2833830388_342327227.txt,02_古风穿越重生/2833830388_342327227.json,252c17a2415eab53ae7c4b36754a5f17385e4b0c29de5bcf82a2e3db38316d69
02_古风穿越重生,1855126386,455531791,如何以「娘娘，城破了」为开头写一个故事？,谢拉格的雪,8218,1.0,10752,15437,https://www.zhihu.com/question/455531791/answer/1855126386,02_古风穿越重生/1855126386_455531791.txt,02_古风穿越重生/1855126386_455531791.json,e0b1b088051c0659866cfb496f8a0160cf5bbe24e3f34ba2f61ececaa1542cc2
02_古风穿越重生,2533257116,67049681,有哪些让你笑到合不拢嘴的故事？,春日忆乐,5997,1.0,10034,13581,https://www.zhihu.com/question/67049681/answer/2533257116,02_古风穿越重生/2533257116_67049681.txt,02_古风穿越重生/2533257116_67049681.json,36ca3875e61f9a84bb58067396120301d84ed2187707b129af2e1e1f34267260
02_古风穿越重生,2388104853,379851760,有什么特别好看的重生文可以推荐？,巧克力阿华甜,9011,1.0,9812,9620,https://www.zhihu.com/question/379851760/answer/2388104853,02_古风穿越重生/2388104853_379851760.txt,02_古风穿越重生/2388104853_379851760.json,ead2cd6513c21e10bb0937de79f5a7b80dc892224eb7bb8e5e8fd69b2a3226e0
02_古风穿越重生,1582574211,430397988,如何以「我重生在反派boss的床上」为开头写一篇故事？,啦啦啦啦,5941,1.0,9405,16769,https://www.zhihu.com/question/430397988/answer/1582574211,02_古风穿越重生/1582574211_430397988.txt,02_古风穿越重生/1582574211_430397988.json,8eb89e4532af13b6e03a9ec87a5de31cfa893a50f3e8fae203f629b06e5f62cd
02_古风穿越重生,1638696603,430397988,如何以「我重生在反派boss的床上」为开头写一篇故事？,随小轻,6139,1.0,9154,10850,https://www.zhihu.com/question/430397988/answer/1638696603,02_古风穿越重生/1638696603_430397988.txt,02_古风穿越重生/1638696603_430397988.json,7841c388930a6f66dfca9f7297db5bd7937e6d3de205e59bfcc5287569b70ccc
02_古风穿越重生,1381975395,407738304,你穿到一个修仙文变成了一个试图勾引男主的恶毒女配，怎么办？,忍冬,9551,1.0,9092,5745,https://www.zhihu.com/question/407738304/answer/1381975395,02_古风穿越重生/1381975395_407738304.txt,02_古风穿越重生/1381975395_407738304.json,3676143ec0e12106d373a2448d2879fe4bccf9763fb2d2712f35890c003b42e6
02_古风穿越重生,42446259445,438657463,有没有那种全程都甜，而且甜而不腻的古言小说？,三牧,6743,1.0,9017,2243,https://www.zhihu.com/question/438657463/answer/42446259445,02_古风穿越重生/42446259445_438657463.txt,02_古风穿越重生/42446259445_438657463.json,c46c8a65ee476c2ace9b006fd91f7551391ea243dd58c1ea9cb754768638c5c9
02_古风穿越重生,2673556567,520360740,有没有一篇突然自己是恶毒女配怎么办？不要魂穿，就是原本的，不要那种一转变了别人就是坏人，或者都喜欢她？,南阿桥,9163,1.0,8791,8721,https://www.zhihu.com/question/520360740/answer/2673556567,02_古风穿越重生/2673556567_520360740.txt,02_古风穿越重生/2673556567_520360740.json,da2bc59cea9c39d48437c4a0cc0c244b9faf0a7e4644c016d0d1390c5923c05e
02_古风穿越重生,2331947834,342257847,如果你穿越成小说中的恶毒女配你该怎么做？,绝美小鱼肝,7589,1.0,8608,7453,https://www.zhihu.com/question/342257847/answer/2331947834,02_古风穿越重生/2331947834_342257847.txt,02_古风穿越重生/2331947834_342257847.json,db2deeb020911feecb6d1a6c8373320bff1e37933c7da0355a074e31a22f77ac
02_古风穿越重生,1847545448,389811238,如果你是要去和亲的公主，你会怎么做？,阿阿小毛,9508,1.0,8449,10837,https://www.zhihu.com/question/389811238/answer/1847545448,02_古风穿越重生/1847545448_389811238.txt,02_古风穿越重生/1847545448_389811238.json,5c83f6b8b3bfb96c9f42413048159db38f450e3e9767f5161afde24be9051e33
02_古风穿越重生,3163672295,337395465,有什么系统文好看的？,众生同学,7498,1.0,8350,2609,https://www.zhihu.com/question/337395465/answer/3163672295,02_古风穿越重生/3163672295_337395465.txt,02_古风穿越重生/3163672295_337395465.json,447b4088843fd1f1e9cf675c5ac4bf8580532e7c4e092734e3636ff7570f668d
02_古风穿越重生,2993098345,358898140,有没有什么女主很沙雕的小说推荐？,豆乳米麻薯,9867,1.0,8271,10258,https://www.zhihu.com/question/358898140/answer/2993098345,02_古风穿越重生/2993098345_358898140.txt,02_古风穿越重生/2993098345_358898140.json,da732026938b43b563b9cf8fd6a0a4af751c99b3600e77bb174ef901bca1593e
03_现代情感家庭,2116157283,370185634,有没有短短几段却糖分超标的小甜文？,闲得无聊的仙女,9504,1.0,154395,201188,https://www.zhihu.com/question/370185634/answer/2116157283,03_现代情感家庭/2116157283_370185634.txt,03_现代情感家庭/2116157283_370185634.json,2838fdbee8342928cbfe6e7599d77349586cab1cdbca683c894576f62f85f2bd
03_现代情感家庭,1098353532,335946791,你正在经历怎样的婚姻生活？,匿名用户,6108,1.0,55223,30712,https://www.zhihu.com/question/335946791/answer/1098353532,03_现代情感家庭/1098353532_335946791.txt,03_现代情感家庭/1098353532_335946791.json,1bcb520e59720b959db617fc639cf097b92f6196b06029cc4c14dd0acbb3dbaf
03_现代情感家庭,2148819383,370185634,有没有短短几段却糖分超标的小甜文？,月亮与六遍是,5368,1.0,52895,52107,https://www.zhihu.com/question/370185634/answer/2148819383,03_现代情感家庭/2148819383_370185634.txt,03_现代情感家庭/2148819383_370185634.json,791945aa02b5746f6090a5c8c1d0cb4ed4e04b87c804a41034d5c9acf92bac8b
03_现代情感家庭,2032319901,54521601,有没有那种男主暗恋女主很久，一步步让女主爱上自己的小说？,吃西瓜不吐西瓜皮,9477,1.0,49256,63296,https://www.zhihu.com/question/54521601/answer/2032319901,03_现代情感家庭/2032319901_54521601.txt,03_现代情感家庭/2032319901_54521601.json,04c42adbb953aee2866367ce4fab7a46300d5e64ad9f84505a770e7a5d4b1185
03_现代情感家庭,1744395623,434057045,如何以“一觉醒来，我发现我被青梅竹马囚禁了”为开头写一本小说？,巧克力阿华甜,9146,1.0,47965,44864,https://www.zhihu.com/question/434057045/answer/1744395623,03_现代情感家庭/1744395623_434057045.txt,03_现代情感家庭/1744395623_434057045.json,536027a81d1a86d2928e904bffb2a3497875a489ce766b7f0f9c4c0d50c2899b
03_现代情感家庭,1942136432,310840652,有哪些男主对女主“真香”的好看小说？,魏满十四碎,7800,1.0,30816,33296,https://www.zhihu.com/question/310840652/answer/1942136432,03_现代情感家庭/1942136432_310840652.txt,03_现代情感家庭/1942136432_310840652.json,c5d21dca15be09e7c7ea45b93e6d65f993c6ef80263a1950a70891e60b1aff0d
03_现代情感家庭,2513540600,435660779,有没有什么甜甜的小故事?,如期,7525,1.0,29224,39170,https://www.zhihu.com/question/435660779/answer/2513540600,03_现代情感家庭/2513540600_435660779.txt,03_现代情感家庭/2513540600_435660779.json,6d851ef58fec5eed68862f5d33c0ca140c09a0b5b82e32247af3e4ab16d2b5b5
03_现代情感家庭,1722040836,441456266,社恐碰到病娇会发生什么？,yueyang月牙,5680,1.0,26843,26435,https://www.zhihu.com/question/441456266/answer/1722040836,03_现代情感家庭/1722040836_441456266.txt,03_现代情感家庭/1722040836_441456266.json,238c732867ff39193cddbe03de577c9f9c6ad2fa4cd135415fe9702174bdea4f
03_现代情感家庭,1812134886,369876548,你有没有一个像谢景行那样的白月光男主?,神仙研究所,5105,1.0,24500,29428,https://www.zhihu.com/question/369876548/answer/1812134886,03_现代情感家庭/1812134886_369876548.txt,03_现代情感家庭/1812134886_369876548.json,d0895ed08412cb54cf924d8e47b477d871f574638c25d4eff81372342e2cdce0
03_现代情感家庭,2600771831,457451174,有什么超甜小甜文吗？,弗拉基米尔王冠,5148,1.0,24034,26280,https://www.zhihu.com/question/457451174/answer/2600771831,03_现代情感家庭/2600771831_457451174.txt,03_现代情感家庭/2600771831_457451174.json,47f84c6e8eb1fb026b451b25f6aee858c6131b227c78c6556308d089273067fc
03_现代情感家庭,3301908889,595870043,有没有超级好看的病娇文啊？,至椿禾,5302,1.0,23385,11778,https://www.zhihu.com/question/595870043/answer/3301908889,03_现代情感家庭/3301908889_595870043.txt,03_现代情感家庭/3301908889_595870043.json,082d21fd04a107fefb42d63667d10b95d7e0a3c8e45c9a68d488b89050b38faa
03_现代情感家庭,2546614083,441456266,社恐碰到病娇会发生什么？,有朝一日,7618,1.0,23102,23369,https://www.zhihu.com/question/441456266/answer/2546614083,03_现代情感家庭/2546614083_441456266.txt,03_现代情感家庭/2546614083_441456266.json,c3e5728eb9c02bc70daac0b75fd3d6845314146f00b9736404a4f6b1bbc7e5ae
03_现代情感家庭,2705402225,459071698,有没有白月光打脸替身的文?,殷姬公子,7501,1.0,22531,14148,https://www.zhihu.com/question/459071698/answer/2705402225,03_现代情感家庭/2705402225_459071698.txt,03_现代情感家庭/2705402225_459071698.json,f731404d6702e0d8bbb44af5b76a05d6f01c3909db7e6b0dd2f0cddb3d3b7ddd
03_现代情感家庭,2697332684,520125263,有没有追妻火葬场的虐心故事?,吃西瓜不吐西瓜皮,6149,1.0,22323,21107,https://www.zhihu.com/question/520125263/answer/2697332684,03_现代情感家庭/2697332684_520125263.txt,03_现代情感家庭/2697332684_520125263.json,4f8ebafa2022faa56caac4dd1e65c2314b20029b41f8ed790d15caef0c0408ea
03_现代情感家庭,2001750825,333114370,有没有能把你甜哭的短篇小说?,张若妤,6496,1.0,21741,37754,https://www.zhihu.com/question/333114370/answer/2001750825,03_现代情感家庭/2001750825_333114370.txt,03_现代情感家庭/2001750825_333114370.json,51c3d6ef5fab39bd90e2198e72ac4a08f88756e0d4065796395d896c72ef5866
03_现代情感家庭,2864330397,336867937,有没有女主性格很冷漠小说?,莺时,5341,1.0,21335,18053,https://www.zhihu.com/question/336867937/answer/2864330397,03_现代情感家庭/2864330397_336867937.txt,03_现代情感家庭/2864330397_336867937.json,6ea87e982df1646439c125823c083d9adc2dd6ae554e4f0275d150332a17160a
03_现代情感家庭,1382306524,407609343,如果你穿越成了病娇反派的白月光怎么办?,颜生w,5231,1.0,21103,22881,https://www.zhihu.com/question/407609343/answer/1382306524,03_现代情感家庭/1382306524_407609343.txt,03_现代情感家庭/1382306524_407609343.json,33d5bb5d6806759da61d0b1b5c697d7eeac535cad7e6cd5ca98bef71a1a56468
03_现代情感家庭,2774467976,372168103,一个人被两个病娇同时盯上，会发生什么?,闲得无聊的仙女,9090,1.0,20049,31595,https://www.zhihu.com/question/372168103/answer/2774467976,03_现代情感家庭/2774467976_372168103.txt,03_现代情感家庭/2774467976_372168103.json,ea9f079adf5ecd0a84124c85fa5f5d0d93bf6b7ab01ce2e26505458bdc979de8
03_现代情感家庭,455343779,278913737,男生相亲时遇到过什么样的女生？,嘉北,5052,1.0,19807,5398,https://www.zhihu.com/question/278913737/answer/455343779,03_现代情感家庭/455343779_278913737.txt,03_现代情感家庭/455343779_278913737.json,73c4a81d10d4abc8cb01f502ba06e0fc12e5b978dda836d3f2928a1bdfaf44a2
03_现代情感家庭,3396666068,479885247,有没有什么甜到爆炸的言情小说？,七月,6436,1.0,19347,6327,https://www.zhihu.com/question/479885247/answer/3396666068,03_现代情感家庭/3396666068_479885247.txt,03_现代情感家庭/3396666068_479885247.json,12146a751b9e871043aa3e8eea20bd023f2d52efa659611dbb4822ce6fb83dee
03_现代情感家庭,3622400621,659704931,有没有深夜看哭的虐文?,毒思邪,5939,1.0,18956,3616,https://www.zhihu.com/question/659704931/answer/3622400621,03_现代情感家庭/3622400621_659704931.txt,03_现代情感家庭/3622400621_659704931.json,7cd5e400582e5186feede38b447573144aa27b6c2f05552b3a9631c212e1f471
03_现代情感家庭,1433127738,407609343,如果你穿越成了病娇反派的白月光怎么办?,阿卜策得,7377,1.0,17717,24493,https://www.zhihu.com/question/407609343/answer/1433127738,03_现代情感家庭/1433127738_407609343.txt,03_现代情感家庭/1433127738_407609343.json,7668010ab437aa13c0f1201e886938407639be0ff472d2dd28b162aaed45b369
03_现代情感家庭,1913399811400503315,407609343,如果你穿越成了病娇反派的白月光怎么办?,姜小生,5656,1.0,17703,6366,https://www.zhihu.com/question/407609343/answer/1913399811400503315,03_现代情感家庭/1913399811400503315_407609343.txt,03_现代情感家庭/1913399811400503315_407609343.json,791e23e95110df66ea32e741aa9b38354f1de9da48534d633c076eb10e601f2a
